# Time(s) Gyro_X Gyro_Y Gyro_Z Acc_X Acc_Y Acc_Z
38.250000 0.00242390 0.00167112 -0.00069247 0.020798 -0.025978 -9.792233
38.260000 -0.00027874 -0.00072589 -0.00078488 0.030225 -0.016439 -9.793251
38.270000 0.00133632 0.00012538 -0.00128017 0.033986 -0.019052 -9.793047
38.280000 0.00040720 0.00047661 -0.00318276 0.014302 -0.020971 -9.793231
38.290000 -0.00010133 -0.00012705 0.00040750 0.022414 -0.009449 -9.795888
38.300000 0.00018619 0.00068047 -0.00057346 0.024651 0.001655 -9.786051
38.310000 0.00229792 0.00176258 -0.00085750 0.023384 -0.009951 -9.799639
38.320000 0.00052452 -0.00016383 -0.00104106 0.018408 -0.010075 -9.795773
38.330000 0.00056597 0.00105363 -0.00037969 0.027930 -0.002329 -9.797668
38.340000 0.00159180 0.00175928 0.00106287 -0.000092 0.005342 -9.803175
38.350000 0.00112466 0.00159946 -0.00115166 0.021952 -0.007725 -9.782560
38.360000 0.00218501 0.00156151 0.00020842 0.038060 -0.018639 -9.784753
38.370000 0.00109407 -0.00016836 -0.00219453 0.021980 0.012432 -9.785646
38.380000 0.00095996 0.00203301 -0.00110984 0.018225 -0.022931 -9.822916
38.390000 0.00178513 0.00134395 -0.00108369 0.026747 -0.004916 -9.789195
38.400000 0.00231634 -0.00240866 -0.00202275 -0.003534 -0.027580 -9.791842
38.410000 0.00008437 -0.00031972 -0.00046374 0.037855 -0.015556 -9.785735
38.420000 0.00129004 0.00089399 -0.00020392 0.009656 -0.012929 -9.799397
38.430000 0.00004990 -0.00071818 -0.00040368 0.031876 -0.020398 -9.779880
38.440000 0.00036977 -0.00107048 0.00017134 0.016923 -0.025699 -9.807013
38.450000 0.00239510 0.00205716 -0.00061299 0.013776 -0.011294 -9.802750
38.460000 0.00162593 0.00186987 -0.00144142 0.011795 -0.006102 -9.828762
38.470000 0.00211068 0.00077540 0.00011371 0.015701 -0.028342 -9.805336
38.480000 0.00118609 0.00179626 -0.00057648 0.022437 -0.017052 -9.799606
38.490000 -0.00048398 0.00195193 -0.00174753 0.031895 -0.015136 -9.778589
38.500000 0.00225306 0.00040976 0.00037601 0.027122 -0.024667 -9.777309
38.510000 0.00213477 0.00093014 -0.00029146 0.022781 0.003717 -9.799311
38.520000 0.00142263 -0.00151382 -0.00068167 0.022722 -0.010679 -9.798331
38.530000 -0.00011606 0.00067119 -0.00194294 0.032719 0.004326 -9.819584
38.540000 -0.00018495 0.00210493 0.00026945 0.028148 -0.023945 -9.822578
38.550000 0.00099586 0.00068477 -0.00104792 0.025170 -0.009807 -9.789849
38.560000 0.00156988 -0.00017605 0.00019374 0.023710 -0.006250 -9.802680
38.570000 0.00074691 0.00008015 -0.00077829 0.022633 -0.008018 -9.783120
38.580000 0.00040885 0.00082868 -0.00133736 0.020438 -0.017138 -9.797202
38.590000 0.00146852 0.00171601 -0.00151932 0.008064 -0.007304 -9.811223
38.600000 0.00086942 0.00096133 -0.00123586 0.023910 -0.014154 -9.812160
38.610000 0.00146432 0.00105540 0.00028326 0.005061 -0.023537 -9.800089
38.620000 0.00039401 -0.00044278 -0.00110758 0.034805 -0.016107 -9.791185
38.630000 0.00003225 0.00106450 -0.00196175 0.032666 -0.004268 -9.796721
38.640000 0.00333302 0.00179593 -0.00078742 0.012945 -0.010011 -9.803506
38.650000 0.00186739 -0.00113680 0.00172337 0.038148 -0.006322 -9.794563
38.660000 0.00040979 0.00037950 -0.00265593 0.025127 -0.013217 -9.800333
38.670000 0.00148629 -0.00060634 -0.00069834 0.024986 -0.017429 -9.777283
38.680000 0.00045573 -0.00057774 -0.00160436 0.013073 -0.009912 -9.804477
38.690000 0.00122579 -0.00078149 -0.00154881 0.012068 -0.032861 -9.792535
38.700000 0.00166327 0.00310248 -0.00032241 0.014675 -0.004166 -9.792517
38.710000 0.00008274 0.00013289 -0.00076841 0.021482 -0.029105 -9.790801
38.720000 0.00065058 0.00140306 -0.00058253 0.013379 -0.029328 -9.792345
38.730000 0.00190785 0.00018556 0.00052550 0.007417 -0.035911 -9.783679
38.740000 0.00083351 -0.00047119 0.00137732 0.014393 -0.032445 -9.806276
38.750000 -0.00082498 -0.00023874 -0.00142703 0.012789 -0.003558 -9.813280
38.760000 0.00350831 0.00230686 0.00069393 0.006611 -0.005196 -9.801147
38.770000 0.00066934 0.00292618 -0.00043165 0.022280 -0.019909 -9.776444
38.780000 0.00197726 0.00067970 -0.00084947 0.007103 -0.012179 -9.781620
38.790000 0.00074822 0.00029036 -0.00019151 0.016250 -0.022538 -9.788979
38.800000 0.00136720 0.00046853 0.00070952 0.030041 -0.022999 -9.782028
38.810000 -0.00196675 0.00100989 -0.00008226 0.020512 -0.009912 -9.781767
38.820000 0.00214696 0.00043513 -0.00059208 0.027688 -0.015002 -9.803366
38.830000 0.00198595 0.00199117 -0.00110054 0.047085 -0.022890 -9.793469
38.840000 0.00126698 0.00217857 -0.00292403 0.025100 -0.009427 -9.775370
38.850000 0.00030999 0.00196584 0.00029254 0.020476 -0.015951 -9.781127
38.860000 0.00152245 0.00005140 -0.00168182 0.018641 -0.006240 -9.794706
38.870000 0.00040878 0.00204801 -0.00142844 0.029210 -0.007746 -9.800681
38.880000 0.00110142 -0.00025371 0.00004277 0.001560 -0.031739 -9.815054
38.890000 0.00046127 0.00040241 -0.00248338 0.019088 -0.038526 -9.798250
38.900000 -0.00061337 0.00050767 -0.00212516 0.021338 -0.006438 -9.791606
38.910000 0.00310509 -0.00156152 -0.00160018 0.029019 -0.010861 -9.799885
38.920000 0.00101670 0.00013487 -0.00190415 0.018940 -0.023516 -9.794369
38.930000 0.00004207 -0.00049065 -0.00108672 0.004158 -0.004340 -9.806216
38.940000 0.00295193 0.00057794 0.00038290 0.021538 -0.011785 -9.785023
38.950000 0.00150698 0.00161386 -0.00359996 0.003188 -0.018255 -9.791152
38.960000 0.00069554 0.00180714 -0.00137174 0.037512 -0.015388 -9.802593
38.970000 0.00276247 0.00198389 -0.00126913 0.040270 -0.006974 -9.782914
38.980000 0.00049684 -0.00051361 -0.00142959 0.007905 -0.009789 -9.807483
38.990000 -0.00023259 0.00092881 -0.00225605 0.006950 -0.009181 -9.790132
39.000000 0.00160373 0.00112808 -0.00246120 0.015180 -0.000680 -9.800340
39.010000 0.00254982 0.00101361 -0.00005030 0.017300 -0.015360 -9.799079
39.020000 0.00024133 0.00112238 0.00032639 0.032773 -0.025417 -9.804193
39.030000 0.00090139 0.00250192 -0.00075594 0.008086 0.003835 -9.799895
39.040000 0.00214079 0.00079301 -0.00021448 0.012315 -0.017873 -9.788159
39.050000 -0.00067133 0.00087105 -0.00153498 0.026638 -0.020752 -9.800646
39.060000 0.00015360 0.00224410 -0.00101377 0.005445 -0.013613 -9.783827
39.070000 -0.00000330 0.00014087 -0.00210045 0.014182 -0.008642 -9.802471
39.080000 0.00243388 -0.00019568 -0.00027070 0.009044 -0.008197 -9.773174
39.090000 0.00235611 -0.00000015 -0.00026798 0.025434 -0.019139 -9.800144
39.100000 -0.00003009 0.00294577 0.00013638 0.039092 -0.011930 -9.804309
39.110000 0.00080739 -0.00027283 -0.00091400 0.019378 -0.012849 -9.791958
39.120000 0.00066002 0.00245294 -0.00202553 0.035120 -0.002241 -9.794668
39.130000 0.00113480 0.00048166 -0.00091741 0.019585 -0.011040 -9.802732
39.140000 0.00089138 0.00038393 0.00007307 0.029800 -0.017035 -9.791741
39.150000 0.00160898 0.00091891 -0.00383399 0.037133 -0.009472 -9.794343
39.160000 0.00129979 -0.00115564 -0.00015368 0.014826 -0.015781 -9.808011
39.170000 0.00247450 -0.00042624 -0.00106178 0.025332 -0.036344 -9.786966
39.180000 0.00040064 0.00173543 -0.00070497 0.027317 -0.014018 -9.801980
39.190000 0.00272833 0.00091375 -0.00055755 0.019837 -0.032740 -9.788412
39.200000 0.00106821 0.00131799 -0.00253769 0.018362 0.000152 -9.792730
39.210000 0.00108534 0.00042995 -0.00007458 0.022314 -0.010991 -9.806405
39.220000 0.00081230 -0.00053873 -0.00079265 0.015490 -0.013671 -9.799676
39.230000 -0.00008284 -0.00142526 -0.00007288 0.014235 -0.017824 -9.796209
39.240000 0.00157906 0.00096709 0.00050293 0.043187 -0.018254 -9.803424
39.250000 0.00033497 -0.00093111 -0.00087003 0.018473 0.000016 -9.780919
39.260000 0.00065250 -0.00034230 -0.00087985 0.039491 -0.014390 -9.790234
39.270000 0.00038839 -0.00133601 -0.00124118 0.009500 -0.018534 -9.807801
39.280000 -0.00013638 0.00073165 -0.00145603 0.024733 -0.014616 -9.794388
39.290000 0.00211163 0.00210387 -0.00012062 0.011538 -0.006493 -9.820720
39.300000 -0.00055103 0.00200520 0.00077572 0.017480 -0.016066 -9.816866
39.310000 0.00101879 0.00182293 -0.00135168 0.023841 -0.016733 -9.791039
39.320000 -0.00086625 -0.00026028 0.00092930 0.039998 -0.011754 -9.786923
39.330000 -0.00049108 0.00049952 -0.00076586 0.033810 -0.010080 -9.805309
39.340000 0.00048703 0.00005648 -0.00072775 0.003598 -0.011256 -9.800653
39.350000 0.00043784 -0.00092206 -0.00058497 0.032836 -0.019751 -9.796793
39.360000 0.00207337 0.00136957 -0.00160974 0.008410 -0.018438 -9.806078
39.370000 -0.00025123 0.00021581 0.00076779 0.011485 -0.015528 -9.802719
39.380000 0.00164560 0.00120396 0.00008986 0.046292 -0.006641 -9.785804
39.390000 0.00142077 0.00062061 -0.00013769 0.018891 -0.013942 -9.800946
39.400000 0.00045383 -0.00091446 -0.00007700 0.046244 -0.016089 -9.802688
39.410000 0.00223774 -0.00061823 0.00002192 0.012460 -0.011646 -9.782440
39.420000 0.00268077 0.00049775 -0.00161800 0.030870 -0.022563 -9.804459
39.430000 0.00112302 -0.00005053 -0.00141673 0.032463 0.006014 -9.798100
39.440000 0.00143318 -0.00110373 -0.00224393 0.032066 -0.029661 -9.805085
39.450000 0.00101929 0.00047769 -0.00045645 0.009904 -0.010878 -9.798440
39.460000 0.00287523 0.00060451 -0.00020183 0.022381 -0.002809 -9.803182
39.470000 0.00002447 0.00126794 -0.00132639 0.020940 -0.028379 -9.785012
39.480000 0.00107142 0.00039115 0.00023297 0.030964 -0.011381 -9.795451
39.490000 -0.00030998 -0.00178324 -0.00101343 0.014909 -0.028955 -9.793595
39.500000 0.00146853 0.00065227 0.00043220 0.027562 0.005194 -9.800585
39.510000 0.00143737 -0.00006385 -0.00312542 0.022702 -0.003856 -9.785205
39.520000 0.00076269 0.00152796 -0.00119205 0.013775 -0.017792 -9.801902
39.530000 0.00102832 0.00092136 -0.00181529 0.010982 -0.000283 -9.796023
39.540000 0.00162324 0.00213712 -0.00097281 0.019258 -0.012523 -9.796112
39.550000 -0.00012906 0.00043340 -0.00302438 0.017790 -0.022616 -9.780997
39.560000 0.00133690 0.00095227 0.00087564 0.014297 -0.024305 -9.797456
39.570000 0.00080601 0.00090849 -0.00166129 0.041575 -0.023216 -9.789554
39.580000 0.00064357 -0.00102519 -0.00099479 0.017537 -0.012552 -9.787428
39.590000 0.00069469 0.00079920 -0.00142360 0.002803 -0.023963 -9.787570
39.600000 0.00108335 0.00016662 -0.00113150 0.020975 -0.012881 -9.789536
39.610000 0.00108036 0.00054052 -0.00003883 0.011104 -0.004449 -9.788452
39.620000 0.00087936 0.00015011 -0.00098081 0.022383 -0.010319 -9.785000
39.630000 0.00028534 0.00014009 0.00123116 0.014062 -0.008386 -9.779206
39.640000 0.00008732 0.00022134 -0.00118749 0.026406 -0.017224 -9.773468
39.650000 0.00075283 0.00016876 -0.00052076 0.022308 -0.001014 -9.800865
39.660000 -0.00071018 0.00153717 -0.00016742 0.030678 -0.020464 -9.793416
39.670000 -0.00024287 -0.00176908 -0.00177707 0.013933 0.004012 -9.798861
39.680000 0.00075733 0.00308029 -0.00025674 0.008921 -0.014049 -9.791279
39.690000 -0.00080759 -0.00018966 -0.00085321 0.019734 -0.023133 -9.786277
39.700000 0.00125368 -0.00081475 -0.00093499 0.032592 -0.031480 -9.805420
39.710000 0.00028236 -0.00060376 -0.00054040 0.018406 -0.020309 -9.791390
39.720000 0.00177388 0.00134104 -0.00022561 0.038395 -0.018809 -9.780883
39.730000 0.00050263 0.00121455 -0.00049095 0.005317 -0.010442 -9.802597
39.740000 0.00113394 -0.00011169 -0.00129688 0.024774 -0.032568 -9.809504
39.750000 0.00107389 0.00293987 -0.00049876 0.024753 -0.021300 -9.799881
39.760000 0.00038881 -0.00033239 -0.00129177 0.038363 -0.013624 -9.787635
39.770000 0.00317729 0.00010074 0.00010687 0.012407 -0.028412 -9.797457
39.780000 0.00062407 0.00076118 -0.00000825 0.005095 -0.021986 -9.794272
39.790000 0.00042810 -0.00014111 0.00085887 0.018887 -0.011655 -9.790647
39.800000 0.00198459 0.00129067 -0.00001272 0.008043 -0.024419 -9.818436
39.810000 0.00145958 0.00251778 -0.00075609 0.016295 -0.007632 -9.781737
39.820000 0.00157726 -0.00095091 -0.00162496 0.021905 -0.001268 -9.792812
39.830000 -0.00020082 0.00177406 -0.00335254 0.021074 -0.021113 -9.820502
39.840000 0.00059769 -0.00249371 -0.00163129 0.032232 -0.015532 -9.782767
39.850000 0.00050905 0.00188487 -0.00040337 0.010504 0.009288 -9.799138
39.860000 0.00016686 0.00156596 -0.00078217 0.013078 -0.017145 -9.794945
39.870000 0.00103757 -0.00070267 -0.00179001 0.019301 -0.020153 -9.814684
39.880000 0.00017490 0.00054646 -0.00072211 0.011957 -0.004256 -9.805447
39.890000 0.00254409 0.00088506 -0.00350757 0.002831 -0.025555 -9.797536
39.900000 0.00126264 -0.00095002 -0.00176597 0.012408 -0.017798 -9.804635
39.910000 0.00018783 -0.00016334 -0.00217515 0.030097 -0.010092 -9.774470
39.920000 0.00120348 -0.00091080 -0.00044333 0.016183 -0.017849 -9.784815
39.930000 0.00323697 -0.00082936 -0.00108451 0.023910 -0.024415 -9.791086
39.940000 -0.00152346 0.00019906 -0.00015728 0.023965 -0.032938 -9.803163
39.950000 0.00172064 0.00057736 0.00008926 0.021903 -0.000537 -9.789670
39.960000 0.00354605 0.00221230 -0.00132252 0.014360 -0.022082 -9.788673
39.970000 -0.00045110 0.00009385 -0.00174698 -0.004263 -0.023076 -9.782557
39.980000 0.00145135 -0.00068119 -0.00087282 0.022968 -0.022587 -9.808671
39.990000 0.00183801 0.00039930 -0.00174631 0.028397 -0.014222 -9.798837
40.000000 -0.03894847 -0.00137898 0.07741202 0.022815 1.164743 -9.795771
40.010000 -0.08128782 0.00038672 0.15646008 0.006758 2.338994 -9.787226
40.020000 -0.08063450 0.00020621 0.15591136 0.025592 2.361143 -9.798626
40.030000 -0.08165050 -0.00049909 0.15706670 0.027652 2.361675 -9.777791
40.040000 -0.08188660 0.00083001 0.15629778 0.012532 2.368190 -9.790360
40.050000 -0.08175768 0.00047247 0.15555085 0.028473 2.381149 -9.786501
40.060000 -0.08059377 -0.00006238 0.15568140 0.016084 2.392237 -9.785611
40.070000 -0.08069805 0.00014232 0.15743455 0.012157 2.398882 -9.781415
40.080000 -0.08025445 -0.00004215 0.15514864 0.043498 2.399550 -9.789330
40.090000 -0.07876511 -0.00206619 0.15722459 0.022790 2.403781 -9.789673
40.100000 -0.08077470 -0.00196584 0.15615002 0.005631 2.414010 -9.784442
40.110000 -0.08127622 0.00038476 0.15555990 0.007167 2.427298 -9.798596
40.120000 -0.08145007 -0.00338599 0.15800675 0.024918 2.432274 -9.777022
40.130000 -0.08224845 -0.00085210 0.15616925 0.025869 2.449599 -9.777204
40.140000 -0.08126503 -0.00049821 0.15794049 0.024518 2.469407 -9.779001
40.150000 -0.08090377 -0.00078205 0.15659658 0.027538 2.450820 -9.755093
40.160000 -0.08012516 -0.00202907 0.15734143 0.012881 2.462481 -9.753317
40.170000 -0.08001880 -0.00061263 0.15560415 0.027216 2.471219 -9.761491
40.180000 -0.08128344 -0.00158468 0.15489160 0.012900 2.470107 -9.758821
40.190000 -0.07950517 -0.00196538 0.15654440 0.016436 2.484598 -9.745610
40.200000 -0.08166128 -0.00340892 0.15565438 0.010880 2.503515 -9.745795
40.210000 -0.08084844 -0.00153752 0.15641803 0.017439 2.502748 -9.751548
40.220000 -0.08070348 -0.00267685 0.15675021 0.024557 2.526867 -9.733738
40.230000 -0.07954912 -0.00176388 0.15706112 0.015427 2.528069 -9.763061
40.240000 -0.08071888 -0.00410065 0.15520442 0.026664 2.535952 -9.750068
40.250000 -0.08053815 -0.00273721 0.15668634 0.013819 2.538632 -9.743824
40.260000 -0.07929593 -0.00212899 0.15750269 0.010338 2.547043 -9.743921
40.270000 -0.08085618 -0.00379095 0.15618313 0.004604 2.547595 -9.748582
40.280000 -0.08173332 -0.00155412 0.15702848 0.035682 2.557790 -9.740428
40.290000 -0.08038495 -0.00200511 0.15421502 0.009594 2.566319 -9.752163
40.300000 -0.08029342 -0.00468030 0.15622471 0.026703 2.568810 -9.726559
40.310000 -0.08116854 -0.00283648 0.15645693 0.024679 2.589289 -9.724099
40.320000 -0.07948619 -0.00422863 0.15693453 0.051032 2.602792 -9.742565
40.330000 -0.08064275 -0.00539050 0.15530337 0.034890 2.607847 -9.708112
40.340000 -0.08092771 -0.00277135 0.15668218 0.014939 2.626771 -9.727078
40.350000 -0.08191738 -0.00415234 0.15823262 0.046567 2.619096 -9.694906
40.360000 -0.08060990 -0.00446768 0.15670282 0.024398 2.638337 -9.705761
40.370000 -0.07992816 -0.00472481 0.15670981 0.012122 2.647510 -9.723528
40.380000 -0.08099008 -0.00367755 0.15637298 0.021511 2.646596 -9.712706
40.390000 -0.08014804 -0.00528425 0.15537795 0.025302 2.647956 -9.715006
40.400000 -0.07965253 -0.00473259 0.15648012 -0.003343 2.671547 -9.697134
40.410000 -0.08087164 -0.00388255 0.15558302 0.021906 2.653517 -9.704457
40.420000 -0.08066725 -0.00412330 0.15735943 0.012362 2.679327 -9.702839
40.430000 -0.08102101 -0.00307758 0.15649525 0.025465 2.696235 -9.706032
40.440000 -0.08150498 -0.00479612 0.15579444 0.021734 2.700711 -9.706006
40.450000 -0.07999198 -0.00533587 0.15624705 0.013121 2.705775 -9.714372
40.460000 -0.08130083 -0.00443074 0.15501188 0.019191 2.695383 -9.706417
40.470000 -0.08146039 -0.00518117 0.15776598 0.014867 2.707220 -9.687644
40.480000 -0.08066581 -0.00497521 0.15723151 0.030180 2.738098 -9.698302
40.490000 -0.07945931 -0.00611499 0.15506205 0.015664 2.740883 -9.692909
40.500000 -0.08244152 -0.00619415 0.15732601 0.021235 2.715293 -9.684392
40.510000 -0.08131732 -0.00535856 0.15519249 0.026240 2.748556 -9.681558
40.520000 -0.08004546 -0.00547837 0.15547777 0.026017 2.749516 -9.689667
40.530000 -0.07993862 -0.00672858 0.15683694 0.009922 2.778972 -9.675446
40.540000 -0.07983057 -0.00638423 0.15768457 0.011861 2.778399 -9.680175
40.550000 -0.07935956 -0.00725827 0.15603468 0.013140 2.781308 -9.672115
40.560000 -0.08005294 -0.00661470 0.15863927 0.029399 2.811233 -9.677489
40.570000 -0.07956056 -0.00885795 0.15556609 0.017622 2.801377 -9.677989
40.580000 -0.08181737 -0.00727879 0.15411560 0.014151 2.794334 -9.708159
40.590000 -0.08070936 -0.00859659 0.15648100 0.027348 2.795041 -9.680398
40.600000 -0.07978922 -0.00689970 0.15598611 0.022924 2.816029 -9.647820
40.610000 -0.08113524 -0.00681585 0.15800662 0.004908 2.849448 -9.653214
40.620000 -0.07928212 -0.00788192 0.15464995 0.029091 2.849264 -9.660677
40.630000 -0.08054899 -0.00712950 0.15714467 0.002967 2.847823 -9.677228
40.640000 -0.07932885 -0.00690912 0.15677266 0.014716 2.849690 -9.669225
40.650000 -0.07903118 -0.00849385 0.15623224 0.029460 2.856123 -9.653710
40.660000 -0.08033330 -0.00794423 0.15638242 0.019906 2.867305 -9.664355
40.670000 -0.07775255 -0.00939759 0.15652621 0.008260 2.872281 -9.662826
40.680000 -0.07789571 -0.00745512 0.15687069 0.033936 2.867823 -9.627469
40.690000 -0.07873408 -0.00704165 0.15494321 0.023020 2.890042 -9.653911
40.700000 -0.08065173 -0.00847224 0.15386238 0.026569 2.895061 -9.643169
40.710000 -0.07797840 -0.00737102 0.15558295 0.028418 2.911543 -9.631435
40.720000 -0.07952226 -0.00878981 0.15606098 0.025378 2.903077 -9.662287
40.730000 -0.07896597 -0.00828487 0.15582890 0.022110 2.922576 -9.619881
40.740000 -0.07809082 -0.00852269 0.15538703 0.018842 2.931791 -9.629016
40.750000 -0.07763898 -0.01045234 0.15589420 0.025134 2.944203 -9.642612
40.760000 -0.07794646 -0.00994249 0.15628820 0.010236 2.940667 -9.653809
40.770000 -0.07830853 -0.01020518 0.15589835 0.019604 2.944578 -9.626479
40.780000 -0.07894609 -0.01002153 0.15826460 0.017349 2.948713 -9.614222
40.790000 -0.07948961 -0.00858989 0.15556212 0.020825 2.975182 -9.623121
40.800000 -0.07974928 -0.00961692 0.15659592 0.024640 2.960621 -9.609796
40.810000 -0.07767748 -0.00828229 0.15888389 0.028787 2.981712 -9.617313
40.820000 -0.07828204 -0.01063235 0.15638323 0.030026 2.985842 -9.633636
40.830000 -0.07873255 -0.00916789 0.15462482 0.016467 2.998739 -9.615738
40.840000 -0.07603099 -0.00936229 0.15422952 0.033176 2.995260 -9.621351
40.850000 -0.07904057 -0.00952663 0.15708131 0.009420 3.016783 -9.625879
40.860000 -0.07953520 -0.00975395 0.15394898 0.027438 3.010795 -9.615946
40.870000 -0.07828295 -0.00947907 0.15533607 0.037702 3.040069 -9.604615
40.880000 -0.07963040 -0.01056893 0.15527403 0.006890 3.055498 -9.605359
40.890000 -0.07742300 -0.01172439 0.15509720 0.022476 3.052075 -9.620609
40.900000 -0.08000186 -0.01079291 0.15569992 0.013600 3.049869 -9.597253
40.910000 -0.07909677 -0.01089272 0.15687880 0.006964 3.061397 -9.595800
40.920000 -0.07805070 -0.01094191 0.15611585 0.036673 3.075712 -9.596403
40.930000 -0.07896542 -0.00927692 0.15536241 0.018039 3.083421 -9.588444
40.940000 -0.07703017 -0.01068759 0.15568430 0.006289 3.101772 -9.598745
40.950000 -0.07700390 -0.01133417 0.15439681 0.044790 3.092662 -9.592763
40.960000 -0.07786660 -0.01231559 0.15534316 -0.003670 3.103689 -9.599470
40.970000 -0.07876120 -0.01069953 0.15739727 0.023573 3.122788 -9.592899
40.980000 -0.07640128 -0.01067823 0.15544093 0.027381 3.102856 -9.567742
40.990000 -0.07793685 -0.01285001 0.15641983 0.020658 3.118292 -9.564549
41.000000 -0.07699407 -0.01227118 0.15706103 0.026253 3.117938 -9.556295
41.010000 -0.07673596 -0.01315502 0.15507500 0.004642 3.136234 -9.579937
